tentativa_id,pedido_id,dia,horario,metodo,status,valor,canal,codigo_erro
"20-0399","20-0399","2026-09-20","12:15:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0400","20-0400","2026-09-20","12:16:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0401","20-0401","2026-09-20","12:17:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0402","20-0402","2026-09-20","12:18:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0403","20-0403","2026-09-20","12:19:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0404","20-0404","2026-09-20","12:20:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0405","20-0405","2026-09-20","12:21:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0406","20-0406","2026-09-20","12:22:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0407","20-0407","2026-09-20","12:23:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0408","20-0408","2026-09-20","12:24:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0409","20-0409","2026-09-20","12:25:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0410","20-0410","2026-09-20","12:26:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0411","20-0411","2026-09-20","12:27:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0412","20-0412","2026-09-20","12:28:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0413","20-0413","2026-09-20","12:29:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0414","20-0414","2026-09-20","12:30:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0415","20-0415","2026-09-20","12:31:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0416","20-0416","2026-09-20","12:32:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0417","20-0417","2026-09-20","12:33:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0418","20-0418","2026-09-20","12:34:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0419","20-0419","2026-09-20","12:35:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0420","20-0420","2026-09-20","12:36:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0421","20-0421","2026-09-20","12:37:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0422","20-0422","2026-09-20","12:38:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0423","20-0423","2026-09-20","12:39:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0424","20-0424","2026-09-20","12:40:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0425","20-0425","2026-09-20","12:41:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0426","20-0426","2026-09-20","12:42:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0427","20-0427","2026-09-20","12:43:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0428","20-0428","2026-09-20","12:44:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0429","20-0429","2026-09-20","12:45:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0430","20-0430","2026-09-20","12:46:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0431","20-0431","2026-09-20","12:47:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0432","20-0432","2026-09-20","12:48:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0433","20-0433","2026-09-20","12:49:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0434","20-0434","2026-09-20","12:50:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0435","20-0435","2026-09-20","12:51:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0436","20-0436","2026-09-20","12:52:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0437","20-0437","2026-09-20","12:53:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0438","20-0438","2026-09-20","12:54:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0439","20-0439","2026-09-20","12:55:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0440","20-0440","2026-09-20","12:56:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0441","20-0441","2026-09-20","12:57:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0442","20-0442","2026-09-20","12:58:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0443","20-0443","2026-09-20","12:59:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0444","20-0444","2026-09-20","13:00:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0445","20-0445","2026-09-20","13:01:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0446","20-0446","2026-09-20","13:02:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0447","20-0447","2026-09-20","13:03:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0448","20-0448","2026-09-20","13:04:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0449","20-0449","2026-09-20","13:05:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0450","20-0450","2026-09-20","13:06:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0451","20-0451","2026-09-20","13:07:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0452","20-0452","2026-09-20","13:08:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0453","20-0453","2026-09-20","13:09:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0454","20-0454","2026-09-20","13:10:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0455","20-0455","2026-09-20","13:11:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0456","20-0456","2026-09-20","13:12:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0457","20-0457","2026-09-20","13:13:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0458","20-0458","2026-09-20","13:14:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0459","20-0459","2026-09-20","13:15:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0460","20-0460","2026-09-20","13:16:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0461","20-0461","2026-09-20","13:17:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0462","20-0462","2026-09-20","13:18:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0463","20-0463","2026-09-20","13:19:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0464","20-0464","2026-09-20","13:20:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0465","20-0465","2026-09-20","13:21:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0466","20-0466","2026-09-20","13:22:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0467","20-0467","2026-09-20","13:23:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0468","20-0468","2026-09-20","13:24:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0469","20-0469","2026-09-20","13:25:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0470","20-0470","2026-09-20","13:26:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0471","20-0471","2026-09-20","13:27:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0472","20-0472","2026-09-20","13:28:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0473","20-0473","2026-09-20","13:29:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0474","20-0474","2026-09-20","13:30:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0475","20-0475","2026-09-20","13:31:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0476","20-0476","2026-09-20","13:32:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0477","20-0477","2026-09-20","13:33:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0478","20-0478","2026-09-20","13:34:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0479","20-0479","2026-09-20","13:35:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0480","20-0480","2026-09-20","13:36:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0481","20-0481","2026-09-20","13:37:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0482","20-0482","2026-09-20","13:38:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0483","20-0483","2026-09-20","13:39:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0484","20-0484","2026-09-20","13:40:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0485","20-0485","2026-09-20","13:41:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0486","20-0486","2026-09-20","13:42:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0487","20-0487","2026-09-20","13:43:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0488","20-0488","2026-09-20","13:44:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0489","20-0489","2026-09-20","13:45:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0490","20-0490","2026-09-20","13:46:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0491","20-0491","2026-09-20","13:47:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0492","20-0492","2026-09-20","13:48:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0493","20-0493","2026-09-20","13:49:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0494","20-0494","2026-09-20","13:50:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0495","20-0495","2026-09-20","13:51:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0496","20-0496","2026-09-20","13:52:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0497","20-0497","2026-09-20","13:53:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0498","20-0498","2026-09-20","13:54:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0499","20-0499","2026-09-20","13:55:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0500","20-0500","2026-09-20","13:56:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0501","20-0501","2026-09-20","13:57:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0502","20-0502","2026-09-20","13:58:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0503","20-0503","2026-09-20","13:59:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0504","20-0504","2026-09-20","14:00:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0505","20-0505","2026-09-20","14:01:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0506","20-0506","2026-09-20","14:02:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0507","20-0507","2026-09-20","14:03:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0508","20-0508","2026-09-20","14:04:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0509","20-0509","2026-09-20","14:05:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0510","20-0510","2026-09-20","14:06:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0511","20-0511","2026-09-20","14:07:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0512","20-0512","2026-09-20","14:08:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0513","20-0513","2026-09-20","14:09:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0514","20-0514","2026-09-20","14:10:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0515","20-0515","2026-09-20","14:11:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0516","20-0516","2026-09-20","14:12:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0517","20-0517","2026-09-20","14:13:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0518","20-0518","2026-09-20","14:14:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0519","20-0519","2026-09-20","14:15:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0520","20-0520","2026-09-20","14:16:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0521","20-0521","2026-09-20","14:17:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0522","20-0522","2026-09-20","14:18:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0523","20-0523","2026-09-20","14:19:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0524","20-0524","2026-09-20","14:20:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0525","20-0525","2026-09-20","14:21:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0526","20-0526","2026-09-20","14:22:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0527","20-0527","2026-09-20","14:23:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0528","20-0528","2026-09-20","14:24:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0529","20-0529","2026-09-20","14:25:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0530","20-0530","2026-09-20","14:26:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0531","20-0531","2026-09-20","14:27:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0532","20-0532","2026-09-20","14:28:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0533","20-0533","2026-09-20","14:29:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0534","20-0534","2026-09-20","14:30:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0535","20-0535","2026-09-20","14:31:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0536","20-0536","2026-09-20","14:32:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0537","20-0537","2026-09-20","14:33:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0538","20-0538","2026-09-20","14:34:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0539","20-0539","2026-09-20","14:35:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0540","20-0540","2026-09-20","14:36:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0541","20-0541","2026-09-20","13:24:00","cartao","falhou","100","web","RECUSADO"
"20-0542","20-0542","2026-09-20","13:24:00","cartao","falhou","100","app","RECUSADO"
"20-0543","20-0543","2026-09-20","13:25:00","cartao","falhou","100","web","RECUSADO"
"20-0544","20-0544","2026-09-20","13:25:00","cartao","falhou","100","app","RECUSADO"
"20-0545","20-0545","2026-09-20","13:26:00","cartao","falhou","100","web","RECUSADO"
"20-0546","20-0546","2026-09-20","13:27:00","cartao","falhou","100","app","RECUSADO"
"20-0547","20-0547","2026-09-20","13:27:00","cartao","falhou","100","web","RECUSADO"
"20-0548","20-0548","2026-09-20","13:28:00","cartao","falhou","100","app","RECUSADO"
"20-0549","20-0549","2026-09-20","13:28:00","cartao","falhou","100","web","RECUSADO"
"20-0550","20-0550","2026-09-20","13:29:00","cartao","falhou","100","app","RECUSADO"
"20-0551","20-0551","2026-09-20","13:30:00","cartao","falhou","100","web","RECUSADO"
"20-0552","20-0552","2026-09-20","13:30:00","cartao","falhou","100","app","RECUSADO"
"20-0553","20-0553","2026-09-20","13:31:00","cartao","falhou","100","web","RECUSADO"
"20-0554","20-0554","2026-09-20","13:31:00","cartao","falhou","100","app","RECUSADO"
"20-0555","20-0555","2026-09-20","13:32:00","cartao","falhou","100","web","RECUSADO"
"20-0556","20-0556","2026-09-20","13:33:00","cartao","falhou","100","app","RECUSADO"
"20-0557","20-0557","2026-09-20","13:33:00","cartao","falhou","100","web","RECUSADO"
"20-0558","20-0558","2026-09-20","13:34:00","cartao","falhou","100","app","RECUSADO"
"20-0559","20-0559","2026-09-20","13:34:00","cartao","falhou","100","web","RECUSADO"
"20-0560","20-0560","2026-09-20","13:35:00","cartao","falhou","100","app","RECUSADO"
"20-0561","20-0561","2026-09-20","13:36:00","cartao","falhou","100","web","RECUSADO"
"20-0562","20-0562","2026-09-20","13:36:00","cartao","falhou","100","app","RECUSADO"
"20-0563","20-0563","2026-09-20","13:37:00","cartao","falhou","100","web","RECUSADO"
"20-0564","20-0564","2026-09-20","13:37:00","cartao","falhou","100","app","RECUSADO"
"20-0565","20-0565","2026-09-20","13:38:00","cartao","falhou","100","web","RECUSADO"
"20-0566","20-0566","2026-09-20","13:39:00","cartao","falhou","100","app","RECUSADO"
"20-0567","20-0567","2026-09-20","13:39:00","cartao","falhou","100","web","RECUSADO"
"20-0568","20-0568","2026-09-20","13:40:00","cartao","falhou","100","app","RECUSADO"
"20-0569","20-0569","2026-09-20","13:40:00","cartao","falhou","100","web","RECUSADO"
"20-0570","20-0570","2026-09-20","13:41:00","cartao","falhou","100","app","RECUSADO"
"20-0571","20-0571","2026-09-20","13:42:00","cartao","falhou","100","web","RECUSADO"
"20-0572","20-0572","2026-09-20","13:42:00","cartao","falhou","100","app","RECUSADO"
"20-0573","20-0573","2026-09-20","13:43:00","cartao","falhou","100","web","RECUSADO"
"20-0574","20-0574","2026-09-20","13:43:00","cartao","falhou","100","app","RECUSADO"
"20-0575","20-0575","2026-09-20","13:44:00","cartao","falhou","100","web","RECUSADO"
"20-0576","20-0576","2026-09-20","13:45:00","cartao","falhou","100","app","RECUSADO"
"20-0577","20-0577","2026-09-20","13:45:00","cartao","falhou","100","web","RECUSADO"
"20-0578","20-0578","2026-09-20","13:46:00","cartao","falhou","100","app","RECUSADO"
"20-0579","20-0579","2026-09-20","13:46:00","cartao","falhou","100","web","RECUSADO"
"20-0580","20-0580","2026-09-20","13:47:00","cartao","falhou","100","app","RECUSADO"
"20-0581","20-0581","2026-09-20","13:48:00","cartao","falhou","100","web","RECUSADO"
"20-0582","20-0582","2026-09-20","13:48:00","cartao","falhou","100","app","RECUSADO"
"20-0583","20-0583","2026-09-20","13:49:00","cartao","falhou","100","web","RECUSADO"
"20-0584","20-0584","2026-09-20","13:49:00","cartao","falhou","100","app","RECUSADO"
"20-0585","20-0585","2026-09-20","13:50:00","cartao","falhou","100","web","RECUSADO"
"20-0586","20-0586","2026-09-20","13:51:00","cartao","falhou","100","app","RECUSADO"
"20-0587","20-0587","2026-09-20","13:51:00","cartao","falhou","100","web","RECUSADO"
"20-0588","20-0588","2026-09-20","13:52:00","cartao","falhou","100","app","RECUSADO"
"20-0589","20-0589","2026-09-20","13:52:00","cartao","falhou","100","web","RECUSADO"
"20-0590","20-0590","2026-09-20","13:53:00","cartao","falhou","100","app","RECUSADO"
"20-0591","20-0591","2026-09-20","13:54:00","cartao","falhou","100","web","RECUSADO"
"20-0592","20-0592","2026-09-20","13:54:00","cartao","falhou","100","app","RECUSADO"
"20-0593","20-0593","2026-09-20","13:55:00","cartao","falhou","100","web","RECUSADO"
"20-0594","20-0594","2026-09-20","13:55:00","cartao","falhou","100","app","RECUSADO"
"20-0595","20-0595","2026-09-20","13:56:00","cartao","falhou","100","web","RECUSADO"
"20-0596","20-0596","2026-09-20","13:57:00","cartao","falhou","100","app","RECUSADO"
"20-0597","20-0597","2026-09-20","13:57:00","cartao","falhou","100","web","RECUSADO"
"20-0598","20-0598","2026-09-20","13:58:00","cartao","falhou","100","app","RECUSADO"
"20-0599","20-0599","2026-09-20","13:58:00","cartao","falhou","100","web","RECUSADO"
"20-0600","20-0600","2026-09-20","13:59:00","cartao","falhou","100","app","RECUSADO"
"20-0601","20-0601","2026-09-20","14:00:00","pix","aprovado","100","web",""
"20-0602","20-0602","2026-09-20","14:00:00","pix","aprovado","100","app",""
"20-0603","20-0603","2026-09-20","14:01:00","pix","aprovado","100","web",""
"20-0604","20-0604","2026-09-20","14:01:00","pix","aprovado","100","app",""
"20-0605","20-0605","2026-09-20","14:02:00","pix","aprovado","100","web",""
"20-0606","20-0606","2026-09-20","14:03:00","pix","aprovado","100","app",""
"20-0607","20-0607","2026-09-20","14:03:00","pix","aprovado","100","web",""
"20-0608","20-0608","2026-09-20","14:04:00","pix","aprovado","100","app",""
"20-0609","20-0609","2026-09-20","14:04:00","pix","aprovado","100","web",""
"20-0610","20-0610","2026-09-20","14:05:00","pix","aprovado","100","app",""
"20-0611","20-0611","2026-09-20","14:06:00","pix","aprovado","100","web",""
"20-0612","20-0612","2026-09-20","14:06:00","pix","aprovado","100","app",""
"20-0613","20-0613","2026-09-20","14:07:00","pix","aprovado","100","web",""
"20-0614","20-0614","2026-09-20","14:07:00","pix","aprovado","100","app",""
"20-0615","20-0615","2026-09-20","14:08:00","pix","aprovado","100","web",""
"20-0616","20-0616","2026-09-20","14:09:00","pix","aprovado","100","app",""
"20-0617","20-0617","2026-09-20","14:09:00","pix","aprovado","100","web",""
"20-0618","20-0618","2026-09-20","14:10:00","pix","aprovado","100","app",""
"20-0619","20-0619","2026-09-20","14:10:00","pix","aprovado","100","web",""
"20-0620","20-0620","2026-09-20","14:11:00","pix","aprovado","100","app",""
"20-0621","20-0621","2026-09-20","14:12:00","pix","aprovado","100","web",""
"20-0622","20-0622","2026-09-20","14:12:00","pix","aprovado","100","app",""
"20-0623","20-0623","2026-09-20","14:13:00","pix","aprovado","100","web",""
"20-0624","20-0624","2026-09-20","14:13:00","pix","aprovado","100","app",""
"20-0625","20-0625","2026-09-20","14:14:00","pix","aprovado","100","web",""
"20-0626","20-0626","2026-09-20","14:15:00","pix","aprovado","100","app",""
"20-0627","20-0627","2026-09-20","14:15:00","pix","aprovado","100","web",""
"20-0628","20-0628","2026-09-20","14:16:00","pix","aprovado","100","app",""
"20-0629","20-0629","2026-09-20","14:16:00","pix","aprovado","100","web",""
"20-0630","20-0630","2026-09-20","14:17:00","pix","aprovado","100","app",""
"20-0631","20-0631","2026-09-20","14:18:00","pix","aprovado","100","web",""
"20-0632","20-0632","2026-09-20","14:18:00","pix","aprovado","100","app",""
"20-0633","20-0633","2026-09-20","14:19:00","pix","aprovado","100","web",""
"20-0634","20-0634","2026-09-20","14:19:00","pix","aprovado","100","app",""
"20-0635","20-0635","2026-09-20","14:20:00","pix","aprovado","100","web",""
"20-0636","20-0636","2026-09-20","14:21:00","pix","aprovado","100","app",""
"20-0637","20-0637","2026-09-20","14:21:00","pix","aprovado","100","web",""
"20-0638","20-0638","2026-09-20","14:22:00","pix","aprovado","100","app",""
"20-0639","20-0639","2026-09-20","14:22:00","pix","aprovado","100","web",""
"20-0640","20-0640","2026-09-20","14:23:00","pix","aprovado","100","app",""
"20-0641","20-0641","2026-09-20","14:24:00","pix","aprovado","100","web",""
"20-0642","20-0642","2026-09-20","14:24:00","pix","aprovado","100","app",""
"20-0643","20-0643","2026-09-20","14:25:00","pix","aprovado","100","web",""
"20-0644","20-0644","2026-09-20","14:25:00","pix","aprovado","100","app",""
"20-0645","20-0645","2026-09-20","14:26:00","pix","aprovado","100","web",""
"20-0646","20-0646","2026-09-20","14:27:00","pix","aprovado","100","app",""
"20-0647","20-0647","2026-09-20","14:27:00","pix","aprovado","100","web",""
"20-0648","20-0648","2026-09-20","14:28:00","pix","aprovado","100","app",""
"20-0649","20-0649","2026-09-20","14:28:00","pix","aprovado","100","web",""
"20-0650","20-0650","2026-09-20","14:29:00","pix","aprovado","100","app",""
"20-0651","20-0651","2026-09-20","14:30:00","pix","aprovado","100","web",""
"20-0652","20-0652","2026-09-20","14:30:00","pix","aprovado","100","app",""
"20-0653","20-0653","2026-09-20","14:31:00","pix","aprovado","100","web",""
"20-0654","20-0654","2026-09-20","14:31:00","pix","aprovado","100","app",""
"20-0655","20-0655","2026-09-20","14:32:00","pix","aprovado","100","web",""
"20-0656","20-0656","2026-09-20","14:33:00","pix","aprovado","100","app",""
"20-0657","20-0657","2026-09-20","14:33:00","pix","aprovado","100","web",""
"20-0658","20-0658","2026-09-20","14:34:00","pix","aprovado","100","app",""
"20-0659","20-0659","2026-09-20","14:34:00","pix","aprovado","100","web",""
"20-0660","20-0660","2026-09-20","14:35:00","pix","aprovado","100","app",""
"20-0661","20-0661","2026-09-20","14:36:00","pix","aprovado","100","web",""
"20-0662","20-0662","2026-09-20","14:36:00","pix","aprovado","100","app",""
"20-0663","20-0663","2026-09-20","14:37:00","pix","aprovado","100","web",""
"20-0664","20-0664","2026-09-20","14:37:00","pix","aprovado","100","app",""
"20-0665","20-0665","2026-09-20","14:38:00","pix","aprovado","100","web",""
"20-0666","20-0666","2026-09-20","14:39:00","pix","aprovado","100","app",""
"20-0667","20-0667","2026-09-20","14:39:00","pix","aprovado","100","web",""
"20-0668","20-0668","2026-09-20","14:40:00","pix","aprovado","100","app",""
"20-0669","20-0669","2026-09-20","14:40:00","pix","aprovado","100","web",""
"20-0670","20-0670","2026-09-20","14:41:00","pix","aprovado","100","app",""
"20-0671","20-0671","2026-09-20","14:42:00","pix","aprovado","100","web",""
"20-0672","20-0672","2026-09-20","14:42:00","pix","aprovado","100","app",""
"20-0673","20-0673","2026-09-20","14:43:00","pix","aprovado","100","web",""
"20-0674","20-0674","2026-09-20","14:43:00","pix","aprovado","100","app",""
"20-0675","20-0675","2026-09-20","14:44:00","pix","aprovado","100","web",""
"20-0676","20-0676","2026-09-20","14:45:00","pix","aprovado","100","app",""
"20-0677","20-0677","2026-09-20","14:45:00","pix","aprovado","100","web",""
"20-0678","20-0678","2026-09-20","14:46:00","pix","aprovado","100","app",""
"20-0679","20-0679","2026-09-20","14:46:00","pix","aprovado","100","web",""
"20-0680","20-0680","2026-09-20","14:47:00","pix","aprovado","100","app",""
"20-0681","20-0681","2026-09-20","14:48:00","pix","aprovado","100","web",""
"20-0682","20-0682","2026-09-20","14:48:00","pix","aprovado","100","app",""
"20-0683","20-0683","2026-09-20","14:49:00","pix","aprovado","100","web",""
"20-0684","20-0684","2026-09-20","14:49:00","pix","aprovado","100","app",""
"20-0685","20-0685","2026-09-20","14:50:00","pix","aprovado","100","web",""
"20-0686","20-0686","2026-09-20","14:51:00","pix","aprovado","100","app",""
"20-0687","20-0687","2026-09-20","14:51:00","pix","aprovado","100","web",""
"20-0688","20-0688","2026-09-20","14:52:00","pix","aprovado","100","app",""
"20-0689","20-0689","2026-09-20","14:52:00","pix","aprovado","100","web",""
"20-0690","20-0690","2026-09-20","14:53:00","pix","aprovado","100","app",""
"20-0691","20-0691","2026-09-20","14:54:00","pix","aprovado","100","web",""
"20-0692","20-0692","2026-09-20","14:54:00","pix","aprovado","100","app",""
"20-0693","20-0693","2026-09-20","14:55:00","pix","aprovado","100","web",""
"20-0694","20-0694","2026-09-20","14:55:00","pix","aprovado","100","app",""
"20-0695","20-0695","2026-09-20","14:56:00","pix","aprovado","100","web",""
"20-0696","20-0696","2026-09-20","14:57:00","pix","aprovado","100","app",""
"20-0697","20-0697","2026-09-20","14:57:00","pix","aprovado","100","web",""
"20-0698","20-0698","2026-09-20","14:58:00","pix","aprovado","100","app",""
"20-0699","20-0699","2026-09-20","14:58:00","pix","aprovado","100","web",""
"20-0700","20-0700","2026-09-20","14:59:00","pix","aprovado","100","app",""
"20-0701","20-0701","2026-09-20","15:00:00","pix","aprovado","100","web",""
"20-0702","20-0702","2026-09-20","15:00:00","pix","aprovado","100","app",""
"20-0703","20-0703","2026-09-20","15:01:00","pix","aprovado","100","web",""
"20-0704","20-0704","2026-09-20","15:01:00","pix","aprovado","100","app",""
"20-0705","20-0705","2026-09-20","15:02:00","pix","aprovado","100","web",""
"20-0706","20-0706","2026-09-20","15:03:00","pix","aprovado","100","app",""
"20-0707","20-0707","2026-09-20","15:03:00","pix","aprovado","100","web",""
"20-0708","20-0708","2026-09-20","15:04:00","pix","aprovado","100","app",""
"20-0709","20-0709","2026-09-20","15:04:00","pix","aprovado","100","web",""
"20-0710","20-0710","2026-09-20","15:05:00","pix","aprovado","100","app",""
"20-0711","20-0711","2026-09-20","15:06:00","pix","aprovado","100","web",""
"20-0712","20-0712","2026-09-20","15:06:00","pix","aprovado","100","app",""
"20-0713","20-0713","2026-09-20","15:07:00","pix","aprovado","100","web",""
"20-0714","20-0714","2026-09-20","15:07:00","pix","aprovado","100","app",""
"20-0715","20-0715","2026-09-20","15:08:00","pix","aprovado","100","web",""
"20-0716","20-0716","2026-09-20","15:09:00","pix","aprovado","100","app",""
"20-0717","20-0717","2026-09-20","15:09:00","pix","aprovado","100","web",""
"20-0718","20-0718","2026-09-20","15:10:00","pix","aprovado","100","app",""
